path	subsystem	hardening_change	lines_added	lines_removed	current_path	post_hardening_HEAD	heuristic_added_risk_lines
apps/aether-gateway/src/handlers/admin/provider/ops/providers/actions/query_balance/sub2api.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	23	6	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/actions/query_balance/yescode.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	41	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/actions/support.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	7	6	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/balance_cache.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	349	4	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/config.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	502	130	present	unchanged_at_HEAD	8
apps/aether-gateway/src/handlers/admin/provider/ops/providers/mod.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	1	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/routes/batch.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	44	8	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/routes/config.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	104	42	present	unchanged_at_HEAD	3
apps/aether-gateway/src/handlers/admin/provider/ops/providers/routes/connect.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	6	10	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/routes/read.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	1	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/routes/verify.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	94	24	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/support.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	6	18	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/verify/mod.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	12	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/verify/request.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	43	45	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/ops/providers/verify/sub2api.rs	apps/aether-gateway/src/handlers/admin/provider/ops	M	15	21	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/pool/runtime/keys.rs	apps/aether-gateway/src/handlers/admin/provider/pool	M	27	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/pool_admin/batch_routes/action.rs	apps/aether-gateway/src/handlers/admin/provider/pool_admin	M	26	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/pool_admin/batch_routes/update.rs	apps/aether-gateway/src/handlers/admin/provider/pool_admin	M	8	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/pool_admin/payloads.rs	apps/aether-gateway/src/handlers/admin/provider/pool_admin	M	39	9	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/admin/provider/pool_admin/read_routes/scores.rs	apps/aether-gateway/src/handlers/admin/provider/pool_admin	M	5	1	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/admin/provider/pool_admin/selection.rs	apps/aether-gateway/src/handlers/admin/provider/pool_admin	M	5	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/query/models/mod.rs	apps/aether-gateway/src/handlers/admin/provider/query	M	40	3	present	changed_after_hardening	0
apps/aether-gateway/src/handlers/admin/provider/query/models/model_test.rs	apps/aether-gateway/src/handlers/admin/provider/query	M	17	6	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/query/models/model_test/summary.rs	apps/aether-gateway/src/handlers/admin/provider/query	M	503	13	present	unchanged_at_HEAD	28
apps/aether-gateway/src/handlers/admin/provider/query/models/model_test/tests.rs	apps/aether-gateway/src/handlers/admin/provider/query	M	1	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/shared/payloads.rs	apps/aether-gateway/src/handlers/admin/provider/shared	M	100	3	present	unchanged_at_HEAD	10
apps/aether-gateway/src/handlers/admin/provider/summary/health.rs	apps/aether-gateway/src/handlers/admin/provider/summary	M	3	3	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/admin/provider/summary/list.rs	apps/aether-gateway/src/handlers/admin/provider/summary	M	4	1	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/admin/provider/summary/value.rs	apps/aether-gateway/src/handlers/admin/provider/summary	M	6	5	present	changed_after_hardening	2
apps/aether-gateway/src/handlers/admin/provider/write/keys/create.rs	apps/aether-gateway/src/handlers/admin/provider/write	M	16	11	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/provider/write/keys/update.rs	apps/aether-gateway/src/handlers/admin/provider/write	M	46	20	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/admin/provider/write/provider/update.rs	apps/aether-gateway/src/handlers/admin/provider/write	M	27	1	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/admin/provider/write/reveal.rs	apps/aether-gateway/src/handlers/admin/provider/write	M	19	8	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/request/auth.rs	apps/aether-gateway/src/handlers/admin/request/auth.rs	M	44	7	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/request/capabilities.rs	apps/aether-gateway/src/handlers/admin/request/capabilities.rs	M	12	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/request/mod.rs	apps/aether-gateway/src/handlers/admin/request/mod.rs	M	1	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/request/models.rs	apps/aether-gateway/src/handlers/admin/request/models.rs	M	25	11	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/request/provider/catalog.rs	apps/aether-gateway/src/handlers/admin/request/provider	M	9	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/request/provider/oauth.rs	apps/aether-gateway/src/handlers/admin/request/provider	M	593	93	present	unchanged_at_HEAD	16
apps/aether-gateway/src/handlers/admin/request/provider/tasks.rs	apps/aether-gateway/src/handlers/admin/request/provider	M	76	19	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/admin/request/provider/transport.rs	apps/aether-gateway/src/handlers/admin/request/provider	M	96	30	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/admin/request/route_request.rs	apps/aether-gateway/src/handlers/admin/request/route_request.rs	M	8	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/request/system/export.rs	apps/aether-gateway/src/handlers/admin/request/system	M	596	101	present	unchanged_at_HEAD	21
apps/aether-gateway/src/handlers/admin/request/system/import.rs	apps/aether-gateway/src/handlers/admin/request/system	M	5994	529	present	changed_after_hardening	107
apps/aether-gateway/src/handlers/admin/request/system/mod.rs	apps/aether-gateway/src/handlers/admin/request/system	M	5	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/request/users.rs	apps/aether-gateway/src/handlers/admin/request/users.rs	M	153	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/shared/mod.rs	apps/aether-gateway/src/handlers/admin/shared/mod.rs	M	7	6	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/system/core/system_routes.rs	apps/aether-gateway/src/handlers/admin/system/core	M	207	73	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/system/import_lock.rs	apps/aether-gateway/src/handlers/admin/system/import_lock.rs	A	325	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/system/management_tokens.rs	apps/aether-gateway/src/handlers/admin/system/management_tokens.rs	M	93	44	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/system/mod.rs	apps/aether-gateway/src/handlers/admin/system/mod.rs	M	5	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/system/proxy_nodes.rs	apps/aether-gateway/src/handlers/admin/system/proxy_nodes.rs	M	398	131	present	changed_after_hardening	12
apps/aether-gateway/src/handlers/admin/system/routes.rs	apps/aether-gateway/src/handlers/admin/system/routes.rs	M	1	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/system/shared/configs.rs	apps/aether-gateway/src/handlers/admin/system/shared	M	63	9	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/system/shared/export/mod.rs	apps/aether-gateway/src/handlers/admin/system/shared	M	3	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/system/shared/export/providers.rs	apps/aether-gateway/src/handlers/admin/system/shared	M	245	179	present	unchanged_at_HEAD	3
apps/aether-gateway/src/handlers/admin/system/shared/export/support.rs	apps/aether-gateway/src/handlers/admin/system/shared	M	107	15	present	unchanged_at_HEAD	3
apps/aether-gateway/src/handlers/admin/system/shared/modules.rs	apps/aether-gateway/src/handlers/admin/system/shared	M	1	1	present	changed_after_hardening	0
apps/aether-gateway/src/handlers/admin/system/shared/settings.rs	apps/aether-gateway/src/handlers/admin/system/shared	M	13	8	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/admin/system/shared/smtp.rs	apps/aether-gateway/src/handlers/admin/system/shared	M	68	38	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/system/shared/update.rs	apps/aether-gateway/src/handlers/admin/system/shared	M	1731	183	present	changed_after_hardening	34
apps/aether-gateway/src/handlers/admin/system/shared/update_client.rs	apps/aether-gateway/src/handlers/admin/system/shared	M	149	3	present	changed_after_hardening	2
apps/aether-gateway/src/handlers/admin/users/api_keys/helpers.rs	apps/aether-gateway/src/handlers/admin/users/api_keys	M	7	12	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/users/api_keys/responses/create.rs	apps/aether-gateway/src/handlers/admin/users/api_keys	M	38	55	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/users/api_keys/responses/list.rs	apps/aether-gateway/src/handlers/admin/users/api_keys	M	1	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/users/api_keys/responses/reveal.rs	apps/aether-gateway/src/handlers/admin/users/api_keys	M	19	12	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/users/api_keys/responses/update.rs	apps/aether-gateway/src/handlers/admin/users/api_keys	M	9	8	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/admin/users/batch.rs	apps/aether-gateway/src/handlers/admin/users/batch.rs	M	21	6	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/admin/users/billing.rs	apps/aether-gateway/src/handlers/admin/users/billing.rs	M	9	4	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/users/lifecycle/create.rs	apps/aether-gateway/src/handlers/admin/users/lifecycle	M	151	16	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/admin/users/lifecycle/delete.rs	apps/aether-gateway/src/handlers/admin/users/lifecycle	M	17	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/users/lifecycle/update.rs	apps/aether-gateway/src/handlers/admin/users/lifecycle	M	60	12	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/admin/users/mod.rs	apps/aether-gateway/src/handlers/admin/users/mod.rs	M	4	3	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/admin/users/sessions.rs	apps/aether-gateway/src/handlers/admin/users/sessions.rs	M	20	3	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/admin/users/shared.rs	apps/aether-gateway/src/handlers/admin/users/shared.rs	M	37	2	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/internal/gateway.rs	apps/aether-gateway/src/handlers	M	341	106	present	unchanged_at_HEAD	7
apps/aether-gateway/src/handlers/internal/gateway_helpers.rs	apps/aether-gateway/src/handlers	M	35	5	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/body_buffer.rs	apps/aether-gateway/src/handlers	M	91	10	present	unchanged_at_HEAD	6
apps/aether-gateway/src/handlers/proxy/finalize.rs	apps/aether-gateway/src/handlers	M	139	1	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/proxy/local.rs	apps/aether-gateway/src/handlers	M	4	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/mod.rs	apps/aether-gateway/src/handlers	M	806	238	present	unchanged_at_HEAD	16
apps/aether-gateway/src/handlers/proxy/websocket/live/audit.rs	apps/aether-gateway/src/handlers	M	2	0	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/proxy/websocket/live/http.rs	apps/aether-gateway/src/handlers	M	27	5	present	changed_after_hardening	3
apps/aether-gateway/src/handlers/proxy/websocket/live/session.rs	apps/aether-gateway/src/handlers	M	20	0	present	changed_after_hardening	1
apps/aether-gateway/src/handlers/proxy/websocket/realtime/session.rs	apps/aether-gateway/src/handlers	M	7	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/websocket/responses/client.rs	apps/aether-gateway/src/handlers	M	178	60	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/websocket/responses/connection.rs	apps/aether-gateway/src/handlers	M	65	27	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/proxy/websocket/responses/lifecycle.rs	apps/aether-gateway/src/handlers	M	52	3	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/websocket/responses/mod.rs	apps/aether-gateway/src/handlers	M	1	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/websocket/responses/ownership.rs	apps/aether-gateway/src/handlers	M	3	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/websocket/responses/plan_admission.rs	apps/aether-gateway/src/handlers	A	232	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/websocket/responses/quota.rs	apps/aether-gateway/src/handlers	M	56	15	present	unchanged_at_HEAD	10
apps/aether-gateway/src/handlers/proxy/websocket/responses/redaction.rs	apps/aether-gateway/src/handlers	M	67	11	present	unchanged_at_HEAD	11
apps/aether-gateway/src/handlers/proxy/websocket/responses/session.rs	apps/aether-gateway/src/handlers	M	105	31	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/websocket/responses/settlement.rs	apps/aether-gateway/src/handlers	M	24	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/websocket/responses/turn.rs	apps/aether-gateway/src/handlers	M	433	14	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/proxy/websocket/responses/turn_state.rs	apps/aether-gateway/src/handlers	M	28	1	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/proxy/websocket/responses/upstream.rs	apps/aether-gateway/src/handlers	M	308	26	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/proxy/websocket/transport.rs	apps/aether-gateway/src/handlers	M	243	25	present	changed_after_hardening	2
apps/aether-gateway/src/handlers/public/ai_public.rs	apps/aether-gateway/src/handlers	M	821	81	present	unchanged_at_HEAD	10
apps/aether-gateway/src/handlers/public/catalog_helpers.rs	apps/aether-gateway/src/handlers	M	502	48	present	unchanged_at_HEAD	16
apps/aether-gateway/src/handlers/public/mod.rs	apps/aether-gateway/src/handlers	M	3	2	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/public/support.rs	apps/aether-gateway/src/handlers	M	71	36	present	unchanged_at_HEAD	5
apps/aether-gateway/src/handlers/public/support/announcements/public_routes.rs	apps/aether-gateway/src/handlers	M	10	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/announcements/shared.rs	apps/aether-gateway/src/handlers	M	15	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/announcements/user_routes.rs	apps/aether-gateway/src/handlers	M	4	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/auth.rs	apps/aether-gateway/src/handlers	M	172	82	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/auth_email.rs	apps/aether-gateway/src/handlers	M	237	22	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/public/support/auth_helpers.rs	apps/aether-gateway/src/handlers	M	236	61	present	unchanged_at_HEAD	3
apps/aether-gateway/src/handlers/public/support/auth_ldap.rs	apps/aether-gateway/src/handlers	M	11	31	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/auth_rate_limit.rs	apps/aether-gateway/src/handlers	A	318	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/auth_registration.rs	apps/aether-gateway/src/handlers	M	405	157	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/auth_session.rs	apps/aether-gateway/src/handlers	M	276	237	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/auth_turnstile.rs	apps/aether-gateway/src/handlers	M	29	20	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/billing.rs	apps/aether-gateway/src/handlers	M	1352	151	present	changed_after_hardening	8
apps/aether-gateway/src/handlers/public/support/install.rs	apps/aether-gateway/src/handlers	M	796	93	present	changed_after_hardening	8
apps/aether-gateway/src/handlers/public/support/monitoring/audit_logs.rs	apps/aether-gateway/src/handlers	M	2	6	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/oauth.rs	apps/aether-gateway/src/handlers	M	586	220	present	changed_after_hardening	2
apps/aether-gateway/src/handlers/public/support/payment.rs	apps/aether-gateway/src/handlers	M	39	4	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/public/support/payment/alipay.rs	apps/aether-gateway/src/handlers	M	29	22	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/payment/epay.rs	apps/aether-gateway/src/handlers	M	322	109	present	unchanged_at_HEAD	10
apps/aether-gateway/src/handlers/public/support/payment/repository.rs	apps/aether-gateway/src/handlers	M	141	89	present	unchanged_at_HEAD	4
apps/aether-gateway/src/handlers/public/support/payment/route.rs	apps/aether-gateway/src/handlers	M	35	11	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/payment/shared.rs	apps/aether-gateway/src/handlers	M	266	50	present	unchanged_at_HEAD	10
apps/aether-gateway/src/handlers/public/support/payment/stripe.rs	apps/aether-gateway/src/handlers	M	113	55	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/public/support/payment/test_support.rs	apps/aether-gateway/src/handlers	M	14	86	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/public/support/payment/wxpay.rs	apps/aether-gateway/src/handlers	M	39	23	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/test_connection.rs	apps/aether-gateway/src/handlers	M	20	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/test_connection/route.rs	apps/aether-gateway/src/handlers	M	290	13	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/user_me.rs	apps/aether-gateway/src/handlers	M	6	4	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/public/support/user_me_api_keys.rs	apps/aether-gateway/src/handlers	M	124	110	present	unchanged_at_HEAD	3
apps/aether-gateway/src/handlers/public/support/user_me_catalog.rs	apps/aether-gateway/src/handlers	M	15	6	present	unchanged_at_HEAD	5
apps/aether-gateway/src/handlers/public/support/user_me_management_tokens.rs	apps/aether-gateway/src/handlers	M	99	29	present	unchanged_at_HEAD	7
apps/aether-gateway/src/handlers/public/support/user_me_profile.rs	apps/aether-gateway/src/handlers	M	129	65	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/user_me_routes.rs	apps/aether-gateway/src/handlers	M	26	10	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/user_me_sessions.rs	apps/aether-gateway/src/handlers	M	9	6	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/user_me_usage.rs	apps/aether-gateway/src/handlers	M	117	15	present	changed_after_hardening	1
apps/aether-gateway/src/handlers/public/support/wallet.rs	apps/aether-gateway/src/handlers	M	14	14	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/public/support/wallet/reads.rs	apps/aether-gateway/src/handlers	M	5	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/wallet/recharge.rs	apps/aether-gateway/src/handlers	M	2874	190	present	unchanged_at_HEAD	41
apps/aether-gateway/src/handlers/public/support/wallet/redeem.rs	apps/aether-gateway/src/handlers	M	3	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/support/wallet/refunds.rs	apps/aether-gateway/src/handlers	M	97	9	present	unchanged_at_HEAD	6
apps/aether-gateway/src/handlers/public/support/wallet/test_support.rs	apps/aether-gateway/src/handlers	M	37	4	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/public/system_modules_helpers/modules.rs	apps/aether-gateway/src/handlers	M	1	12	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/shared/admin_proxy.rs	apps/aether-gateway/src/handlers	M	36	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/shared/api_keys.rs	apps/aether-gateway/src/handlers	M	46	10	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/shared/auth_api_key_secret.rs	apps/aether-gateway/src/handlers	A	359	0	present	unchanged_at_HEAD	15
apps/aether-gateway/src/handlers/shared/catalog.rs	apps/aether-gateway/src/handlers	M	210	40	present	unchanged_at_HEAD	6
apps/aether-gateway/src/handlers/shared/email_templates.rs	apps/aether-gateway/src/handlers	M	90	6	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/shared/identity_oauth_provider_secret.rs	apps/aether-gateway/src/handlers	A	634	0	present	unchanged_at_HEAD	7
apps/aether-gateway/src/handlers/shared/mod.rs	apps/aether-gateway/src/handlers	M	73	14	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/shared/multipart.rs	apps/aether-gateway/src/handlers	A	350	0	present	unchanged_at_HEAD	11
apps/aether-gateway/src/handlers/shared/normalize.rs	apps/aether-gateway/src/handlers	M	22	2	present	unchanged_at_HEAD	4
apps/aether-gateway/src/handlers/shared/payloads.rs	apps/aether-gateway/src/handlers	M	1	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/shared/payment_currency.rs	apps/aether-gateway/src/handlers	A	101	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/shared/payment_direct.rs	apps/aether-gateway/src/handlers	M	1256	311	present	changed_after_hardening	10
apps/aether-gateway/src/handlers/shared/payment_gateway_config.rs	apps/aether-gateway/src/handlers	M	77	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/handlers/shared/payment_gateway_secret.rs	apps/aether-gateway/src/handlers	A	428	0	present	unchanged_at_HEAD	5
apps/aether-gateway/src/handlers/shared/payment_order_stripe_secret.rs	apps/aether-gateway/src/handlers	A	278	0	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/shared/provider_catalog_credential.rs	apps/aether-gateway/src/handlers	A	281	0	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/shared/provider_ops_credential.rs	apps/aether-gateway/src/handlers	A	381	0	present	unchanged_at_HEAD	1
apps/aether-gateway/src/handlers/shared/request_utils.rs	apps/aether-gateway/src/handlers	M	82	3	present	unchanged_at_HEAD	14
apps/aether-gateway/src/handlers/shared/runtime_secret.rs	apps/aether-gateway/src/handlers	A	130	0	present	unchanged_at_HEAD	2
apps/aether-gateway/src/handlers/shared/system_config_values.rs	apps/aether-gateway/src/handlers	M	1226	0	present	changed_after_hardening	9
apps/aether-gateway/src/headers.rs	apps/aether-gateway/src/headers.rs	M	415	82	present	unchanged_at_HEAD	8
apps/aether-gateway/src/important_notification.rs	apps/aether-gateway/src/important_notification.rs	M	66	5	present	changed_after_hardening	0
apps/aether-gateway/src/internal_gateway_auth.rs	apps/aether-gateway/src/internal_gateway_auth.rs	A	234	0	present	unchanged_at_HEAD	8
apps/aether-gateway/src/lib.rs	apps/aether-gateway/src/lib.rs	M	78	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/local_auth_token.rs	apps/aether-gateway/src/local_auth_token.rs	A	457	0	present	unchanged_at_HEAD	12
apps/aether-gateway/src/main.rs	apps/aether-gateway/src/main.rs	M	1292	26	present	changed_after_hardening	3
apps/aether-gateway/src/maintenance/mod.rs	apps/aether-gateway/src/maintenance	M	1	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime.rs	apps/aether-gateway/src/maintenance	M	7	6	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime/account_self_check.rs	apps/aether-gateway/src/maintenance	M	101	49	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime/cleanup_runs.rs	apps/aether-gateway/src/maintenance	M	125	3	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime/fixed_provider_reconciliation.rs	apps/aether-gateway/src/maintenance	M	2	2	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime/oauth_token_refresh.rs	apps/aether-gateway/src/maintenance	M	1	2	present	changed_after_hardening	0
apps/aether-gateway/src/maintenance/runtime/pool_quota_probe.rs	apps/aether-gateway/src/maintenance	M	42	10	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime/provider_quota_alert.rs	apps/aether-gateway/src/maintenance	M	8	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime/proxy_node_staleness.rs	apps/aether-gateway/src/maintenance	M	1	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime/proxy_upgrade_rollout.rs	apps/aether-gateway/src/maintenance	M	86	28	present	unchanged_at_HEAD	12
apps/aether-gateway/src/maintenance/runtime/runners.rs	apps/aether-gateway/src/maintenance	M	69	17	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime/tests.rs	apps/aether-gateway/src/maintenance	M	156	14	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime/usage_cleanup.rs	apps/aether-gateway/src/maintenance	M	43	0	present	unchanged_at_HEAD	0
apps/aether-gateway/src/maintenance/runtime/workers.rs	apps/aether-gateway/src/maintenance	M	5	5	present	unchanged_at_HEAD	0
apps/aether-gateway/src/management_token_auth.rs	apps/aether-gateway/src/management_token_auth.rs	A	255	0	present	unchanged_at_HEAD	3
apps/aether-gateway/src/middleware/mod.rs	apps/aether-gateway/src/middleware	M	1	1	present	unchanged_at_HEAD	0
apps/aether-gateway/src/model_fetch/mod.rs	apps/aether-gateway/src/model_fetch	M	1	1	present	changed_after_hardening	0
apps/aether-gateway/src/model_fetch/runtime.rs	apps/aether-gateway/src/model_fetch	M	231	9	present	changed_after_hardening	1
apps/aether-gateway/src/oauth/http_executor.rs	apps/aether-gateway/src/oauth	M	703	63	present	changed_after_hardening	13
apps/aether-gateway/src/oauth/identity_repo.rs	apps/aether-gateway/src/oauth	M	175	68	present	changed_after_hardening	2
apps/aether-gateway/src/oauth/mod.rs	apps/aether-gateway/src/oauth	M	4	4	present	unchanged_at_HEAD	0
apps/aether-gateway/src/oauth/provider_repo.rs	apps/aether-gateway/src/oauth	M	0	18	present	unchanged_at_HEAD	0
apps/aether-gateway/src/oauth/proxy.rs	apps/aether-gateway/src/oauth	M	11	4	present	unchanged_at_HEAD	0
apps/aether-gateway/src/oauth/state_store.rs	apps/aether-gateway/src/oauth	M	277	8	present	unchanged_at_HEAD	9
